X,ERR525691,ERR525707,ERR525711,ERR525724,ERR525736,ERR525740,ERR525745,ERR525749,ERR525762,ERR525766,ERR525782,ERR525786,ERR525808,ERR525818,ERR525834,ERR525838,ERR525846,ERR525850,ERR525854,ERR525862,ERR525866,ERR525874,ERR525878,ERR525883,ERR525888,ERR525892,ERR525894,ERR525900,ERR525927,ERR525930,ERR525934,ERR525938,ERR525966,ERR525970,ERR525982,ERR525986,ERR525990,ERR525994,ERR525998,ERR526014,ERR526022,ERR526030,ERR526034,ERR526038,ERR526046,ERR526074,ERR526078,ERR526082
ERR209185_bin_21,0,0.145895672980958,0,0.134898962127151,0.191848355454881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148513830672675,0,0,0,0.137851375385104,0.146049881214355,0,0,0,0.168307677513521,0,0.158494584328204,0,0,0,0,0,0,0,0,0,0,0,0,0.191136269579327,0,0
ERR209356_bin_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155531680309019,0
ERR209453_bin_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164959918659197,0,0,0,0,0,0,0,0,0,0,0.226700381758791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR209478_bin_33,0,0,0,0,0,0,0,0.16547095977543,0.131697446509652,0,0,0,0,0,0,0.112758250551031,0,0,0,0.135380819724961,0,0,0,0,0,0,0,0,0,0,0,0,0.148587939199491,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46325947935427,0
ERR209515_bin_8,0,0.267466050336083,0,0.235359797877079,0,0,0,0,0,0.159250869245725,0,0.239858896688583,0,0.151561305584712,0.135354197284155,0.262904408890223,0,0.291164853742083,0,0.122866144778745,0.154241458693552,0.236584078792469,0,0,0,0,0.133210956049596,0,0.226911345723968,0,0.123655843712826,0,0.606230340767465,0,0,0,0,0,0,0,0,0,0,0.24557979441344,0.251830454543051,0.228615119542868,0.155531680309019,0
ERR209533_bin_23,0,0,0,0,0,0,0,0,0.210316752186522,0,0,0,0,0,0.180476483236893,0,0.204513682314382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152837320124234,0,0,0,0,0,0,0,0
ERR209556_bin_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370478009712738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR209576_bin_9,0,0.148240685336032,0,0.166472038899319,0.251390312263837,0,0,0.16043261918906,0,0,0,0.138974537563969,0,0.139948115517424,0,0,0,0.19205802537819,0,0,0,0.173258325022682,0,0,0,0.134570108215683,0,0,0,0,0,0,0,0,0,0.148811355759792,0.124737126274109,0,0.194249538104285,0,0,0,0,0.238309525076971,0.158557787330963,0.128366527433814,0.163967996379789,0
ERR209655_bin_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127441338496147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR209657_bin_28,0,0,0,0,0,0,0,0,0.199202823459677,0,0,0,0,0,0.25171753347709,0,0.256737758768331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180438960798229,0,0,0,0,0,0,0,0
ERR209702_bin_34,0,0,0,0,0,0,0,0,0.209899327633401,0,0,0,0,0.152177355170675,0.230738962258322,0,0.256737758768331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175513962168163,0,0,0,0,0,0,0,0
ERR209762_bin_16,0,0,0,0,0,0,0,0,0.249411170489754,0,0,0,0,0.144234247743161,0.228763912704835,0,0.184818119812529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247494711376814,0,0,0,0,0,0,0,0
ERR209817_bin_41,0,0,0,0,0,0,0,0,0.151864270232307,0,0,0,0,0,0.19630220081291,0,0.132187272913838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192277899812809,0,0,0,0,0,0,0,0
ERR209874_bin_24,0,0.301193835691829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963026655202063,0,0,0,0,0,0,0,0
ERR209882_bin_3,0,0,0,0,0,0,0,0,0.131293066473816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR209883_bin_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13396749169043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR321174_bin_8,0,0,0,0.180820299371219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160861699448933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135141477077887,0.155063654141502,0,0,0
ERR321346_bin_18,0,0,0,0,0,0,0,0,0,0.203548700004538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133400858399318,0,0,0,0,0,0.121248720446127,0,0,0
ERR321427_bin_5,0,0.138041564614684,0,0,0.148185030446082,0,0,0,0.153103499374385,0,0,0.33272549403066,0,0.169898611345589,0,0.584554834308077,0,0.613817681835779,0,0,0,0.150810194731672,0,0,0,0,0.157273990282219,0,0,0,0.120226621245856,0,0,0,0,0,0.444724549377132,0,0,0.353991041643975,0,0,0,0,0,0,0,0
ERR321433_bin_7,0,0.174125582480312,0.24937291525608,0,0.316221263083999,0,0,0.176982086150408,0,0,0,0.180388020162463,0,0.169282561759626,0,0.139467103969456,0.133394462620814,0.155950418425841,0,0.120597000420365,0.119363363645301,0.136996861948217,0.130810188583617,0,0,0.138665333132557,0.256778503295191,0,0,0,0.264493770625544,0,0.271423296156809,0,0.125861892496244,0.217865296257135,0,0,0.175528697241186,0,0,0,0,0.167114906156691,0.216854641070915,0.234245744889504,0.184700698320615,0
ERR321453_bin_7,0,0.258052340451362,0.262366077619356,0.493686017487849,0.265940870677922,0,0,0.2683479470896,0.155986337694376,0,0,0.230504841275624,0,0.263407074031858,0.224408675227916,0.129371359292185,0.268389763766096,0.237381624823695,0,0.142211173450186,0.188575292180583,0.281480339374489,0.203842273139996,0,0,0.303593521710288,0.364311609015268,0,0.190512967645337,0,0.182048547958096,0,0.358587688012044,0,0.151226460675086,0.341382711118346,0.147634777021518,0,0.58273672051307,0,0,0,0,0.251398260739994,0.321782081487324,0.237049327093349,0.263759297700357,0
ERR414233_bin_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126383516525602,0,0,0,0,0,0,0,0,0
ERR414235_bin_70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545295038786871,0,0,0,0,0,0,0,0,0
ERR414245_bin_26,0,0.160010627730635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154527231184241,0,0,0.313182075794736,0,0,0,0,0,0,0,0,0,0,0,0
ERR414269_bin_20,0,0,0.259767445146701,0,0,0,0,0.175547640948171,0,0,0,0,0,0,0,0,0,0,0.340980051265589,0,0.141700765220416,0,0,0,0,0.142773276139236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117708586672021,0.190039467613638,0,0,0
ERR414271_bin_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175528697241186,0,0,0,0,0,0,0,0,0
ERR414306_bin_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98635793067727,0
ERR414315_bin_43,0,0.592188550662309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449297883265355,0,0,0,0,0,0,0,0
ERR414339_bin_30,0,1.00005239812296,0.888408973497062,0.321472373155107,1.08362633467007,0,0,0.620154524127546,0.434617226902595,0,0.116797912237319,0.634042277774079,0.542433146331658,0.873938428596445,0.563192976521219,0.50622307310654,0.551659452833392,0.97796574885699,1.34331320406071,1.09102294402915,0.683456455503386,0.92271657056305,0.650778058206852,0.806238632285829,0,0.961640206256893,1.16039320089643,0,2.93850614548046,0.190588271582771,1.7930277192685,0.303739849023778,0.425950527341049,0,0.67533442121631,1.30618868299613,0.784606842699168,0,0.215313457525219,0.323751008846732,0,0,0,1.41533912036269,1.19030405625187,1.21996882510433,1.03821311299699,0
ERR414364_bin_11,0,0,0,0,0,0,0,0,0.144454984414411,0,0,0,0,0,0.134569241692385,0,0.207728480990567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR414422_bin_21,0,0,0,0,0,0,0.136073826796907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR414445_bin_16,0,0,0,0,0,0,0,0,0.14198957064754,0,0,0,0,0,0.152775147191834,0,0,0,0,0,0,0,0,0,0,0.204303394610786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR414504_bin_10,0,0,0.18702968644206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR505088_bin_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251610005899384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525697_bin_54,0,0,0,0,0,0,0,0,0.214008350578185,0,0,0,0,0.164393487385926,0.192352101705936,0,0.247106484367025,0,0.123744133217453,0,0,0,0,0,0,0,0.121975475037388,0,0,0,0,0,0,0,0,0,0,0,0,0.144624479002119,0,0,0,0.129334265038231,0,0.177083167151682,0,0
ERR525699_bin_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115743432124468,0,0,0,0,0,0,0,0,0,0,0,0
ERR525725_bin_38,0,0,0,0.172213644332742,0.125700981015191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525726_bin_20,0,0,0.402644330083326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157364116583145,0,0,0,0,0,0
ERR525733_bin_59,0,0,0,0.129157356693728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525735_bin_15,0,0,0,0,0.214344054652317,0,0,0,0.181918838057014,0,0,0,0,0,0.226788863151349,0,0.174373304521739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293835701233888,0,0,0,0,0,0,0,0
ERR525737_bin_30,0,0.266680639499455,0,0,0.205082490249437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401644462454665,0,0,0,0,0,0,0,0
ERR525737_bin_53,0,0,0,0,0.383708360676306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525744_bin_9,0,0,0,0,0,0,0.915043627962546,0,0,0,0,0,0,0,0,0,0.132187272913838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525748_bin_7,0,0,0,0,0,0,0,0.150367792935346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525750_bin_3,0,0,0,0,0,0,0,0,0.446135535665276,0,0,0,0,0.408860313508945,0.250527439515373,0,0.31982654258506,0,0,0,0,0,0,0,0,0,0.157273990282219,0,0,0,0,0,0,0,0,0,0,0,0,0.179789510429429,0,0,0,0,0,0,0,0
ERR525754_bin_18,0,0,0,0,0,0,0,0,0,0,0.136264230943539,0,0.209889807251713,0,0,0,0,0,0,0.212749474085684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525771_bin_29,0,0,0,0,0,0,0,0,0.168326451046014,0,0,0,0,0,0.182856671160326,0,0.164335259675691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261295531713812,0,0,0,0,0,0,0,0
ERR525773_bin_8,3.27874600924186,0,0,0,0,0.915850547739567,0,0,0,0,0,0,2.10249495028336,0,0,0,0,0,0,0,0,0,0,0,0,0.144413909723946,0,2.87104998019507,0.695859853227759,0,0,2.37789986301971,0,0,0,0,0,0,0,0,0,0,3.79311287064615,0,0,0,0,0.426001337226811
ERR525787_bin_48,0,0,0.225997198267035,0,0.435305176701912,0,0,0.136687216378472,0,0,0,0.209786480031764,0.288409648888379,0.131402065941948,0,0,0,0,0,0,0,0,0.153697003814313,0,0,0,0.22949720881312,0,0,0,0.271364205847831,0,0,0,0.152165061435889,0,0,0,0,0,0,0,0,0,0,0.144296504977004,0.122490453913862,0
ERR525804_bin_47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02141427288957,0,0,0,0,0,0,0,0
ERR525812_bin_6,0,0,0,0,0,4.42924319360271,0,0,0,0,0,0,2.95591414828272,0,0,0,0,0,0,0.142211173450186,0,0,0,0,0,0,0,0.348424954386637,0,0,0,0,0,0,0,0,0,0.201253133767297,0,0,0,0,0,0,0,0,0,0
ERR525839_bin_30,0,0,0,0,0,0,0,0,0.174092127685997,0,0,0,0,0,0.160295528183957,0,0.284870527591764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525840_bin_18,0,0,0,0,0,0,0,0,0,0,0,0,0.145229934607563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525845_bin_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177194454380432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525857_bin_14,0,0,0,0,0,0,0,0,0.13047126188486,0,0,0,0,0,0.157130384668754,0,0.139417289528443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14166136169447,0,0,0,0,0,0,0,0
ERR525865_bin_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136544291245871,0,0,0,0,0,0.141156503659195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525865_bin_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136802411169426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525873_bin_9,0,0,0,0,0,0,0,0,0,0,0,0,0.542433146331658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525876_bin_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225644349301828,0,0.144759846416549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525889_bin_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313437323218552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525891_bin_4,0,0,0,0,0,0,0,0,0.230066151356056,0,0,0,0,0.149123322116862,0.296042203263997,0,0.218580066726099,0,0,0,0,0,0,0,0,0.146054543308657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178801804660212,0,0,0,0,0,0,0,0
ERR525891_bin_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271445574787932,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525898_bin_27,0,0,0,0,0,0,0,0,0.177379346041824,0,0,0,0,0,0.226788863151349,0,0.194869286285826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243557418515965,0,0,0,0,0,0,0,0
ERR525899_bin_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193662096578851,0,0,0,0,0,0,0,0,0,0,0.415349661100906,0.306324893127974,0,0,0.234702648773108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164994633201643
ERR525908_bin_7,0,0,0,0,0,0,0,0,0.186445285554919,0,0,0,0,0,0.1868067702673,0,0.180002482611876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182089647152262,0,0,0,0,0,0,0,0
ERR525913_bin_5,0,0,0,0,0,0,0,0,0.214843199684427,0,0,0,0,0,0.212925534554758,0,0.205314101576616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234681596809034,0,0,0,0,0,0,0,0
ERR525916_bin_20,1.44727429463347,0,0,0,0,0.633932573873453,0,0,0,0,0,0,1.05714635467829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77413609308582,0.248653953026567,0,0,1.07201025212715,0,0,0,0,0,0,0,0,0,0,2.39649653079198,0,0,0,0,0.143353885258826
ERR525920_bin_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142291142912687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525923_bin_20,0,0,0,0,0,0,0,0,0.134175904793808,0,0,0,0,0,0.132581531564837,0,0.196076475992802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525926_bin_7,0,0,0,0,0,0,0,0,0.284396565848201,0,0,0,0,0.201684148493641,0.244197152484967,0,0.285670946853998,0,0,0,0,0,0,0,0,0,0,0,2.62887888295065,0,0,0,0,0,0,0,0,0,0,0.164338003738399,0,0,0,0,0,0,0,0
ERR525938_bin_8,0.528957519286917,0.283937237595642,0,0,0.238156177469282,1.77820602197127,0,0.702166853954629,0,6.25736201331908,0,1.00418399345658,0.321764695373828,0.136894082463611,0.152775147191834,3.47349704368552,0.139023640710951,0,0,1.20929349846592,0.298674870502599,0,1.0432086239577,0,0.800374245885225,0,0,4.6037596576716,0.648590171497828,0.719439767295435,0,8.12045599433663,0.358587688012044,0.619900483504667,0.594558886694351,0.437679787599289,1.3227306196313,0,0,0,0.607072269844588,0.266248750403312,2.51756674100434,0,0,0,0,2.23006836226569
ERR525949_bin_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332310968487626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525953_bin_14,0,0,0,0,0,0,0,0,0.151459890196471,0,0,0,0,0,0.236676771492844,0,0.17035808658332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326375870753965,0,0,0,0,0,0,0,0
ERR525960_bin_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18953769234839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525989_bin_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390559819789755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525989_bin_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141025974221382,5.9152457659925,0,0,0,0,0,0,0,0,0,0,0
ERR525993_bin_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22317703987986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR525998_bin_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148061361064321,0,0,0,0,0,0,0,0,0.152437709095219,0,0,0,0,23.3915360390459,0,0.159063349362325,0,0,0,0,0,0,0
ERR525999_bin_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264458638240802,0,0,0,0,0,0,0,0,0
ERR526005_bin_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223830363563669,0,0,0,0,0,0,0,0
ERR526008_bin_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963607050208601,0,0,0,0.582559940616559,0,0,0,0,0,0,0,0,0.958878736794759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR526017_bin_15,0,0,0,0,0,0,0,0,0.146516018145445,0,0,0,0,0,0.178501433683407,0,0.155898053354111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184065058690695,0,0,0,0,0,0,0,0
ERR526027_bin_40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154566807068946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR526031_bin_36,0,0,0,0,0,0,0,0,0.201250812673427,0,0,0,0,0.133840049409798,0.174538674002372,0,0.257144529213072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR526036_bin_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242328573019919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR526039_bin_15,0,0,0,0,0,0,0,0,0.163395623512273,0,0,0,0,0,0.217280772031678,0,0.15348367394016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269846628236343,0,0,0,0,0,0,0,0
ERR526043_bin_9,0,0,0,0,0,0,0,0,0.241584460118736,0,0,0,0,0.175403735305251,0.337201729535701,0,0.207321710545826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258995394990979,0,0,0,0,0,0,0,0
ERR526047_bin_23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128774648942067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR526049_bin_12,0.913841006083235,0,0,0,0.260651876666718,0.917350111430345,0,0.240287353753273,0.194258951408651,0.248897248929218,0,0.415575699116873,0.622487655815246,0.142399206423274,0,0.521658344968679,0.236254898631493,0,0,0,0.600615310372525,0,0.29977286180104,0,2.0423595235951,0,0,0.375341047950965,0.365900119234819,1.72542613027119,0,1.64701332592372,0.760757571951705,2.99789241555698,0.622739257155602,0.138107880994687,0,0,0.124040437967768,0,1.04979580458569,1.10919656116243,1.17265747009503,0,0,0,0.17627652083412,0.351619301104546
ERR526057_bin_14,0,0,0,0,0,0,0,0,0,0,0,0,0.361282392432073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR526071_bin_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25845702099604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR526073_bin_18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130526278935114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR526080_bin_36,0.213246992005361,0,0,0,0,0,0,0,0.14857705187648,0,0,0,0,0,0.163068193903275,0,0.155491282909369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156774612985084,0,0,0,0,0,0,0,0
ERR589452_bin_25,0,0,0,0,0,0,0,0,0.434617226902595,0,0,0,0,0.210230198069117,0.205810291932581,0,0.182810510843319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR589512_bin_12,0,0,0,0,0,0,0.148572667441828,0,0,0,0,0,0.246841731503386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141228176812355,0.149124019611753,0,0,0,0,0.23971968419869,0.133557548953315,0,0,0.124134251418988,0,0,0,0,0,0,0,0.170212560535283,0,0,0
ERR589512_bin_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180202960557068,0,0,0,0,0,0,0,0,0
ERR589530_bin_45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434209298082723,0
ERR589544_bin_20,2.07998036324298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.692528003063803,0,0,0.631567016200457
ERR589567_bin_9,0.135122493963973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155882823246458,0,0.144678685774087,0,0,0,0,0.191849103621594,0,0.181914593411188,0.221890070513246,0,0,0.172156101573354,0,0,0,0,0,0,0,0,0.115421333843967,0,0,0
ERR589578_bin_21,0,0,0,0.120550701655251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR589584_bin_12,0,0,0,0,0,0,0,0,0,0,0,0.269257356557884,0,0,0,0,0,0,0,0,0.156418504938437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22812041427046,0
